Venue,Latitude,Longitude,Venue Category
Subway,38.98802841329649,-76.94521241416437,Fast Food Restaurant
Taco Bell,38.94990643040114,-76.88605447860304,Fast Food Restaurant
Five Guys,38.96756050629105,-76.95227294398826,Fast Food Restaurant
Taco Bell,38.99427337312754,-76.9329169173512,Fast Food Restaurant
McDonald's,38.961286,-76.862041,Fast Food Restaurant
Subway,38.981227541892586,-76.93764222569281,Fast Food Restaurant
TGI Fridays,38.997148,-76.894524,American Restaurant
Hunan Treasure,38.99251052730954,-76.87817092554985,Chinese Restaurant
Subway,38.946456249969316,-76.8621844611942,Fast Food Restaurant
Taco Bell,38.98796287635215,-76.94481282065242,Fast Food Restaurant
Checkers,38.99728994677125,-76.91024735569954,Fast Food Restaurant
Subway Beltway Plaza,38.99937399218274,-76.90861763895248,Fast Food Restaurant
McDonald's,38.99631015189589,-76.90532005858591,Fast Food Restaurant
Burger King,38.960358805683285,-76.86348840594292,Fast Food Restaurant
Burger King,38.99059927452013,-76.85501396656036,Fast Food Restaurant
McDonald's,38.993920662428145,-76.90453561067147,Fast Food Restaurant
McDonald's,38.973335999999996,-76.84638199999999,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.9977118453546,-76.90816754949405,Fast Food Restaurant
KFC,38.99716521137873,-76.90925274049283,Fast Food Restaurant
Paisano's,38.97781465451571,-76.93752530727767,Italian Restaurant
McDonald's,38.99945,-76.91062,Fast Food Restaurant
Cluck U Chicken,38.972850261927455,-76.84638410948433,Fast Food Restaurant
Shanghai Cafe Chinese Restaurant,38.98108,-76.937596,Chinese Restaurant
K and K Fastfoods,38.939443,-76.934686,Fast Food Restaurant
Wendy's,38.95660351989145,-76.87244698405266,Fast Food Restaurant
McDonald's,38.998591,-76.895048,Fast Food Restaurant
KFC,38.952696232554494,-76.87788398646728,Fast Food Restaurant
Wendy's,38.993177499539684,-76.87868944843103,Fast Food Restaurant
Wendy's,38.99745149903678,-76.90659821033472,Fast Food Restaurant
Subway - Greenway Center,38.992148126354394,-76.87788257841999,Fast Food Restaurant
Subway,38.9917428,-76.852505,Fast Food Restaurant
Chick-fil-A,38.9482967,-77.0794858,Fast Food Restaurant
Chick-fil-A,38.9971878,-77.0255177,Fast Food Restaurant
Popeyes Louisiana Kitchen,39.00461192846037,-76.96925741701895,Fast Food Restaurant
Pollo Campero,38.986924,-76.985026,Fast Food Restaurant
MOD Pizza,38.99670393,-77.02623492,Pizza Place
Comet Ping Pong,38.955934168588314,-77.0700153957144,Pizza Place
Arby's,38.9832595142796,-76.9787085233657,Fast Food Restaurant
New Century Chinese Food,38.95604704004095,-76.96214191322741,Chinese Restaurant
Checkers,38.948970399141544,-76.9685443799699,Fast Food Restaurant
Five Guys,38.95860925238621,-77.00146950528861,Fast Food Restaurant
Subway,38.967694070838775,-77.0278185943294,Fast Food Restaurant
Jimmy John's,38.94740269798504,-77.07910984754562,Fast Food Restaurant
Jimmy John's,38.99888308445796,-77.02847681491191,Fast Food Restaurant
Subway,38.994344289777075,-77.02715897630094,Fast Food Restaurant
Subway,39.00657647639023,-77.03908262052836,Fast Food Restaurant
Subway,38.95863558286198,-77.00169603142626,Fast Food Restaurant
Subway,39.013961066351875,-77.03937498852216,Fast Food Restaurant
Subway,38.969225243502486,-77.02356202658476,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.95309260599168,-77.02794290851068,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.94523097881893,-77.0779344193162,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.96796773054163,-76.95745840590523,Fast Food Restaurant
Wendy's,38.984837290303915,-76.98167554576685,Fast Food Restaurant
Arby's,38.96640969406423,-77.07196395794897,Fast Food Restaurant
Subway,38.96549153307198,-77.07625597283356,Fast Food Restaurant
Subway,38.94567215403778,-77.0640022123365,Fast Food Restaurant
Subway,38.968025371101604,-76.95753769213798,Fast Food Restaurant
Subway,38.94107547261808,-77.00067581259236,Fast Food Restaurant
KFC,38.98393411196239,-77.02539255785769,Fast Food Restaurant
Subway,38.951557610057556,-76.96852163012602,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.95171353033861,-76.96847357903711,Fast Food Restaurant
IHOP,38.984109671611435,-76.98798962282937,Breakfast Spot
Subway,38.98874584164646,-76.98940115010816,Fast Food Restaurant
McDonald's,38.968108254881884,-76.95751681926595,Fast Food Restaurant
Subway,38.97514959480482,-77.01047476681033,Fast Food Restaurant
Subway,39.020556163283345,-77.01239555387791,Fast Food Restaurant
Wendy's,38.96831818553413,-76.98419719934469,Fast Food Restaurant
KFC,38.98345112800598,-76.9788,Fast Food Restaurant
McDonald's,38.94949,-76.993315,Fast Food Restaurant
Subway,38.99320143560584,-77.03293780937427,Fast Food Restaurant
Subway,38.987169314492704,-77.02955812335256,Fast Food Restaurant
McDonald's,38.94297728429532,-77.07741670310503,Fast Food Restaurant
KFC,38.95685269991578,-77.00275591840267,Fast Food Restaurant
Subway,38.947643018357184,-77.07928836380245,Fast Food Restaurant
Burger King,38.98415607739021,-76.97526812553406,Fast Food Restaurant
Taco Bell,38.968581,-76.957427,Fast Food Restaurant
Burger King,38.976053,-77.028872,Fast Food Restaurant
Subway,39.02054476254112,-77.01183779662972,Fast Food Restaurant
Camron Seafood Express,38.9942459383385,-76.95743939834428,Fast Food Restaurant
Guajillo Chalateco,38.96544444473329,-77.0286762714386,Fast Food Restaurant
K and K Fast Foods,38.949021,-76.968562,Fast Food Restaurant
KFC,38.973828,-76.995903,Fast Food Restaurant
Steak Escape,38.968581,-76.957427,Fast Food Restaurant
Subway @ Walter Reed,38.976661,-77.028758,Fast Food Restaurant
Jammin' Island BBQ,38.939775811147896,-77.02756851911545,Fast Food Restaurant
Eddie's Carryout,38.98342,-77.02684,Fast Food Restaurant
McDonald's,39.003783,-76.970437,Fast Food Restaurant
Don Pollo,38.98324959695203,-76.97786096892979,Fast Food Restaurant
Tiger Mart,38.95538498492864,-77.07050838821816,Fast Food Restaurant
Africana Restaurant,38.998304,-77.003091,Fast Food Restaurant
Chicken and Steak,38.992392,-77.026541,Fast Food Restaurant
Checkers,38.98237441978271,-76.97910978042732,Fast Food Restaurant
Rex Carryout,38.95628684132244,-77.00288256907635,Fast Food Restaurant
McDowell's,38.96817151059062,-77.02466012961757,Fast Food Restaurant
Angelico la Pizzeria,38.94865017014084,-77.07992362926609,Pizza Place
KFC,38.95593109931039,-76.96577174416296,Fast Food Restaurant
Burger King,38.9473045899502,-77.0657648309133,Fast Food Restaurant
Taco Bell,38.98404006317458,-77.02559831825216,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.96688617294323,-77.00203319186949,Fast Food Restaurant
Subway,38.945478869533936,-76.97816379132212,Fast Food Restaurant
Woodmont Grill,38.987899478480564,-77.09576904773712,American Restaurant
Jimmy John's,38.980837826219506,-77.09371715784073,Fast Food Restaurant
Booeymonger,38.95885400386518,-77.08503484725952,Deli / Bodega
Five Guys,38.980948765496954,-77.0970153914752,Fast Food Restaurant
Social,38.940381734225284,-77.1754849762304,American Restaurant
Subway,38.95583167208226,-77.08324585134308,Fast Food Restaurant
Subway,38.94928268851378,-77.11919925975224,Fast Food Restaurant
Subway,39.00227157176044,-77.09344293613708,Fast Food Restaurant
Subway,38.976651,-77.194818,Fast Food Restaurant
Wendy's,38.997922604182484,-77.09451377391815,Fast Food Restaurant
Quiznos,38.983812062346075,-77.09516286849976,Fast Food Restaurant
Subway,38.95960153614159,-77.08578806929415,Fast Food Restaurant
Subway,38.9821263229484,-77.09711535337641,Fast Food Restaurant
Subway,38.98201501251512,-77.09269359892573,Fast Food Restaurant
Burger King,38.95226889787248,-77.14518165588377,Fast Food Restaurant
McDonald's,38.99844211538563,-77.09277452700181,Fast Food Restaurant
The Pantry,38.991504,-77.096299,Fast Food Restaurant
chipolte,38.986197,-77.095061,Fast Food Restaurant
Stonyman Gourmet Farmer,38.979624327012324,-77.0879316329956,Fast Food Restaurant
Subway,38.986776,-77.096654,Fast Food Restaurant
Food Court,38.99618663301869,-77.09912687156947,Fast Food Restaurant
McDonald's,38.96012605424908,-77.08607254553499,Fast Food Restaurant
Five Guys,39.01747019276741,-77.21049414845959,Fast Food Restaurant
Subway,38.99732795661989,-77.2877746438802,Fast Food Restaurant
McDonald's,38.94558216335564,-77.20520150912428,Fast Food Restaurant
sweetgreen,38.9577044,-77.3595079,Salad Place
Chick-fil-A,39.0160378,-77.3761268,Fast Food Restaurant
Virginia Kitchen,38.96830697609151,-77.37513304775048,Breakfast Spot
Chick-fil-A,38.9545983,-77.3665755,Fast Food Restaurant
Chick-fil-A,39.0070705,-77.4380676,Fast Food Restaurant
Firehouse Subs,39.015636,-77.375003,Fast Food Restaurant
Ted's Bulletin,38.95909976869994,-77.35855418249115,American Restaurant
Five Guys,38.95228488847638,-77.34895616134156,Fast Food Restaurant
Uncle Julio's,38.95809638105551,-77.35858809965555,Mexican Restaurant
Subway,38.952687,-77.44575,Fast Food Restaurant
Hunan Cafe,38.96190565177482,-77.4007490783295,Chinese Restaurant
Pollo Campero,38.968719,-77.378041,Fried Chicken Joint
Popeyes Louisiana Kitchen,38.94783224427175,-77.35737424184138,Fast Food Restaurant
Subway,38.95889688382432,-77.36085394359816,Fast Food Restaurant
Subway,38.9386891273273,-77.33048997790985,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.9683449124944,-77.3743419873463,Fast Food Restaurant
SUBWAY,38.945436378825235,-77.44137446209973,Fast Food Restaurant
Dairy Queen,38.97074443559407,-77.38569899478534,Fast Food Restaurant
Subway,39.01241002947601,-77.37289936995734,Fast Food Restaurant
Pei Wei,39.005792,-77.438581,Fast Food Restaurant
Taco Bell,38.95110147245454,-77.33441170087113,Fast Food Restaurant
Subway,38.9652962782325,-77.4460148719889,Fast Food Restaurant
Subway,38.98519162127671,-77.3641406855977,Fast Food Restaurant
Subway,38.95023638584506,-77.40970806516145,Fast Food Restaurant
Subway,39.01838725519977,-77.37713842595242,Fast Food Restaurant
China King,38.950798201382284,-77.40725713036383,Chinese Restaurant
Subway,38.95421480946907,-77.36791219526188,Fast Food Restaurant
Subway,38.9683194696857,-77.37377797575789,Fast Food Restaurant
Subway,39.00881001639094,-77.4168047603751,Fast Food Restaurant
Taco Bell,38.958995087670374,-77.40312740435206,Fast Food Restaurant
Subway,38.978375310753506,-77.43501930963896,Fast Food Restaurant
Jimmy John's,38.96827719675402,-77.37539680099252,Fast Food Restaurant
Subway,38.952778,-77.351222,Fast Food Restaurant
Subway,38.978496398828554,-77.3503851073524,Fast Food Restaurant
Subway,38.95772731078089,-77.40161587479884,Fast Food Restaurant
Wendy's,38.9592608,-77.4026839,Fast Food Restaurant
Jack in the Box,38.965956,-77.381614,Fast Food Restaurant
McDonald's,38.965988962915155,-77.39611141383648,Fast Food Restaurant
KFC,38.998865830997495,-77.40688005828383,Fast Food Restaurant
KFC,38.96383,-77.398865,Fast Food Restaurant
Olive Express,38.94651251388726,-77.34286443879023,Mediterranean Restaurant
Subway,38.97753362094764,-77.41053283272726,Fast Food Restaurant
Taco Bell,38.99942464648652,-77.4059231510113,Fast Food Restaurant
California Tortilla,38.97865168400909,-77.3499763208816,Fast Food Restaurant
Burger King,38.9794169,-77.4228618,Fast Food Restaurant
Burger King,38.951896000000005,-77.349265,Fast Food Restaurant
Subway,38.9528178,-77.4485707,Fast Food Restaurant
Blimpie,38.991342,-77.425587,Fast Food Restaurant
Capitol Grounds Coffee,38.94882926165708,-77.44287063235483,Coffee Shop
Popeyes Louisiana Kitchen,38.947845,-77.35755400000001,Fast Food Restaurant
Subway,38.99758724805932,-77.40356261125561,Fast Food Restaurant
Fast Food Dining,38.94897438317823,-77.44958311587914,Fast Food Restaurant
Burgerking,38.97493187469487,-77.35127738263456,Fast Food Restaurant
Chick-fil-A,38.95423219603393,-77.3876599084477,Fast Food Restaurant
Grill Kabob Reston,38.951896000000005,-77.349265,Fast Food Restaurant
Reston Sunoco/Subway,38.95427882387426,-77.36800200080756,Fast Food Restaurant
Wendy's,38.94879387627849,-77.44953829258162,Fast Food Restaurant
Burger King,39.00857166191008,-77.43707746267319,Fast Food Restaurant
Subway,38.89497288063512,-76.82347767306607,Fast Food Restaurant
Subway,38.900845386457576,-76.79602635071745,Fast Food Restaurant
Subway,38.93557685941268,-76.72045408020858,Fast Food Restaurant
Subway,38.908889821091876,-76.71991162767705,Fast Food Restaurant
Jerry Yum's,38.89787622669194,-76.82329132986985,Fast Food Restaurant
KFC,38.899530118561714,-76.79144465950719,Fast Food Restaurant
Nothin But Kakes,38.896511,-76.740669,Fast Food Restaurant
City Works Chicken,38.92092061445819,-76.79833873784034,Fast Food Restaurant
Jerry's Subs & Pizza,38.90012540257081,-76.79167927784302,Fast Food Restaurant
McDonald's,38.900055182021475,-76.79527178406715,Fast Food Restaurant
Wendy's,38.900106,-76.791226,Fast Food Restaurant
Chick-fil-A,38.9044937,-76.8482089,Fast Food Restaurant
Krispy Kreme Doughnuts,38.8900429,-76.85470730000002,Fast Food Restaurant
Chick-fil-A,38.8696464,-76.8487767,Fast Food Restaurant
Chick-fil-A,38.9199941,-76.9536372,Fast Food Restaurant
Subway,38.93426949772104,-76.95071960607817,Fast Food Restaurant
Outback Steakhouse,38.91202070714104,-76.84004434203904,Steakhouse
Subway,38.86935907597822,-76.89271889492375,Fast Food Restaurant
Subway,38.88924478068288,-76.9367137210159,Fast Food Restaurant
Subway,38.88752489096146,-76.8998363418994,Fast Food Restaurant
Subway,38.899091,-76.93358,Fast Food Restaurant
Subway,38.91500156082365,-76.88256661699165,Fast Food Restaurant
Subway,38.894534680454825,-76.9499796741058,Fast Food Restaurant
Subway,38.87270427946778,-76.92975616545863,Fast Food Restaurant
Subway,38.926186626431495,-76.88538029995908,Fast Food Restaurant
Burger King,38.9355028,-76.9482822,Fast Food Restaurant
Subway,38.90152712997882,-76.83409375337294,Fast Food Restaurant
Subway,38.889511313562004,-76.8715963411949,Fast Food Restaurant
Subway,38.869841952795056,-76.8479071664488,Fast Food Restaurant
Subway,38.92201245657174,-76.8474119637911,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.9153916663606,-76.8834583485345,Fast Food Restaurant
McDonald's,38.89085746162477,-76.85453653335577,Fast Food Restaurant
McDonald's,38.902315887255895,-76.83645533946446,Fast Food Restaurant
McDonald's,38.936276,-76.946822,Fast Food Restaurant
Sonic Drive-In,38.87062078990593,-76.85157537460321,Fast Food Restaurant
KFC,38.931928230114934,-76.90212088431696,Fast Food Restaurant
Taco Bell,38.90302456650375,-76.83484645035082,Fast Food Restaurant
Bojangles' Famous Chicken 'n Biscuits,38.901893,-76.837227,Fast Food Restaurant
Long John Silver's,38.89053191122428,-76.85129555858288,Fast Food Restaurant
Taco Bell,38.88934991255989,-76.86372238978075,Fast Food Restaurant
Wendy's,38.923125,-76.869046,Fast Food Restaurant
Checkers,38.9261834,-76.8861343,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.92768849019775,-76.88178901252971,Fast Food Restaurant
McDonald's,38.893414,-76.949879,Fast Food Restaurant
New York Chicken,38.874177,-76.932705,Fast Food Restaurant
Golden skillet,38.85690141057681,-76.90379825170898,Fast Food Restaurant
NY Chicken & Fish,38.93186709085849,-76.90188174095445,Fast Food Restaurant
Five Guys,38.891400256227584,-76.89261317253113,Fast Food Restaurant
Burger Delight,38.93013417545042,-76.93114143974607,Fast Food Restaurant
Wings 2 Go,38.86488605979835,-76.95029385461457,Fast Food Restaurant
KFC,38.889264217031375,-76.86364512278567,Fast Food Restaurant
Checkers,38.890611,-76.850347,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.88756499236767,-76.90198673142505,Fried Chicken Joint
A Baked Joint,38.90228032532726,-77.01721519231796,Café
Old Ebbitt Grill,38.897954318339245,-77.0332701080582,American Restaurant
Founding Farmers,38.90032904960146,-77.04451739788055,American Restaurant
Busboys and Poets,38.91793576439881,-77.03173398971558,American Restaurant
&pizza,38.8963050035053,-77.02636805246578,Pizza Place
Bluejacket Brewery,38.87516890554908,-77.00077325105667,Brewery
Roti Modern Mediterranean,38.897500147235014,-77.00673043727875,Mediterranean Restaurant
&pizza,38.91675504576514,-77.02924522453691,Pizza Place
Shake Shack,38.89699497424359,-77.02376246452332,Burger Joint
Five Guys,38.85603855984924,-77.04252212515237,Fast Food Restaurant
Shake Shack,38.90651166956705,-77.04189346664174,Burger Joint
Chick-fil-A,38.8978032,-77.0060493,Fast Food Restaurant
Chick-fil-A,38.8584135,-77.04485319999999,Fast Food Restaurant
Muncheez,38.904612645863814,-77.06275853457076,Fast Food Restaurant
California Pizza Kitchen,38.862019,-77.05919,Pizza Place
Lauriol Plaza,38.915330675929646,-77.04162610841243,Mexican Restaurant
Jimmy T's Place,38.88956935167777,-76.99931681156158,Breakfast Spot
Duccini's,38.916813012232936,-77.04127728939055,Fast Food Restaurant
Tasteful Delight,38.862379790502445,-77.06363749282033,Chinese Restaurant
Clyde's of Gallery Place,38.89890515840885,-77.02178256466146,American Restaurant
Pica Taco,38.91992506729639,-77.03247488120623,Taco Place
The Little Beet,38.896571,-77.071059,Fast Food Restaurant
Vapiano,38.899864287846,-77.02098499041378,Italian Restaurant
Five Guys,38.90126313622385,-77.03221826533583,Fast Food Restaurant
LEON,38.903591,-77.040848,Fast Food Restaurant
Pret A Manger,38.897516847107255,-77.02732980251312,Sandwich Place
Tony's Place,38.90005053975277,-76.9853636062453,Fast Food Restaurant
Cactus Cantina,38.93358652595387,-77.07272408452947,Mexican Restaurant
Murry & Paul's Restaurant,38.93290217898865,-76.99108184156633,Breakfast Spot
Roti Modern Mediterranean,38.90095693705544,-77.04958409070969,Mediterranean Restaurant
Lincoln's Waffle Shop,38.89650131510305,-77.02618870431854,Diner
Courtyard Cafe,38.89796249779111,-77.0229566636315,Café
&pizza,38.85592199686268,-77.04276601591118,Pizza Place
Capitol City Brewing Company,38.899993,-77.027478,Brewery
Le Pain Quotidien,38.900928620368056,-77.03967868151153,Bakery
Bojangles' Famous Chicken 'n Biscuits,38.8980641,-77.0063275,Fast Food Restaurant
Cafe Saint-Ex,38.91545859053494,-77.03177824616432,Gastropub
Jimmy John's,38.899054056033414,-77.0399613727007,Fast Food Restaurant
Corner Bakery Cafe,38.896347,-77.009279,Bakery
Subway,38.93278643223389,-76.99121651165677,Fast Food Restaurant
Bobby's Burger Palace,38.902793810033536,-77.04713523387909,Burger Joint
Jimmy John's,38.898367859888666,-77.02855990362616,Fast Food Restaurant
California Tortilla,38.896165974483026,-77.04276582287447,Fast Food Restaurant
Chick-fil-A,38.89729440362195,-77.02112874712033,Fast Food Restaurant
Subway,38.903574741462286,-77.03930222684903,Fast Food Restaurant
Subway,38.90024801321056,-76.98164974354881,Fast Food Restaurant
Subway,38.86337063496832,-77.06060329112097,Fast Food Restaurant
Jimmy John's,38.893903539290186,-77.07449893116429,Fast Food Restaurant
Subway,38.9362026306009,-77.05928202554037,Fast Food Restaurant
Jimmy John's,38.916807,-77.032573,Fast Food Restaurant
Potbelly Sandwich Shop,38.89903776511819,-77.03229222542063,Sandwich Place
Jimmy John's,38.90389799830653,-77.03169643878937,Fast Food Restaurant
Red Robin Gourmet Burgers and Brews,38.88388510915588,-77.02517183414459,Fast Food Restaurant
Chinatown Express,38.899563,-77.020149,Chinese Restaurant
Merzi,38.89528,-77.02167,Fast Food Restaurant
Subway Cafe,38.8767221223999,-77.00794108032932,Fast Food Restaurant
Subway,38.90313469063842,-77.02685824128378,Fast Food Restaurant
Church's Chicken,38.884038764681655,-77.02506791058258,Fast Food Restaurant
Subway Cafe,38.8969513,-77.0125226,Fast Food Restaurant
Subway,38.866833496597884,-76.98464548647814,Fast Food Restaurant
Subway,38.900401418797884,-77.00965598718972,Fast Food Restaurant
Subway,38.90289071715931,-77.00667601955399,Fast Food Restaurant
Subway- Golden Triangle,38.903957960434745,-77.0492710404054,Fast Food Restaurant
Subway,38.860104885274374,-76.96529598734759,Fast Food Restaurant
Subway,38.86959367905042,-77.05423058442038,Fast Food Restaurant
Subway,38.930806020621674,-77.03841525486848,Fast Food Restaurant
Subway,38.896686,-77.051247,Fast Food Restaurant
Subway,38.90206995361923,-77.03815521473257,Fast Food Restaurant
Subway,38.887045502610306,-77.01066142271918,Fast Food Restaurant
Subway,38.8733358,-77.0790012,Fast Food Restaurant
Subway,38.86828,-77.06828,Fast Food Restaurant
Subway,38.87670719925383,-76.99444886555402,Fast Food Restaurant
Subway,38.9002690145851,-76.98474614863936,Fast Food Restaurant
Subway,38.90787758411159,-77.00368401100411,Fast Food Restaurant
Subway At Georgetown Hospital,38.90974567014434,-77.0744202817808,Fast Food Restaurant
Subway,38.88288082582803,-76.9947284671793,Fast Food Restaurant
Subway,38.90494687640809,-77.04126251184215,Fast Food Restaurant
Subway,38.90569625409581,-77.04621191033561,Fast Food Restaurant
Yum's II,38.90950827421085,-77.031967160547,Fast Food Restaurant
Subway,38.903044278648665,-77.03191938381892,Fast Food Restaurant
McDonald's,38.896246,-77.071281,Fast Food Restaurant
Subway,38.895596142792854,-77.07394476504588,Fast Food Restaurant
Jerry's Carry-Out,38.91677158408049,-77.02195641941901,Chinese Restaurant
Panera Bread,38.9084715,-77.0432356,Bakery
Subway,38.89481986461013,-77.01907485643068,Fast Food Restaurant
Subway,38.88434003330083,-77.06303758121669,Fast Food Restaurant
Subway,38.909609789856376,-77.07453075945169,Fast Food Restaurant
Subway,38.88698708880235,-77.02563928014052,Fast Food Restaurant
Subway,38.910701,-77.009455,Fast Food Restaurant
Subway,38.88680692775415,-77.00472757625113,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.90806165699093,-77.03206902986501,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.93038050874099,-76.95903724227509,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.92394718433956,-77.04041313408766,Fast Food Restaurant
Wok and Roll,38.899568,-77.020388,Sushi Restaurant
Subway,38.883814,-77.024409,Fast Food Restaurant
Subway,38.8583302,-77.0502138,Fast Food Restaurant
Quiznos,38.876993,-76.994635,Fast Food Restaurant
Checkers,38.917710380630716,-76.97187379002571,Fast Food Restaurant
Subway Sandwich Shop,38.869921000000005,-76.96008,Fast Food Restaurant
Subway,38.87352754777712,-76.9929879518966,Fast Food Restaurant
Lost Dog Cafe,38.885656141156296,-77.14169844969499,Sandwich Place
Chick-fil-A,38.8687335,-77.1440477,Fast Food Restaurant
Mocha Cafe & Pastry,38.88014685828168,-77.09049850702286,Café
Popeyes Louisiana Kitchen,38.86850588481176,-77.1460965304258,Fast Food Restaurant
Bob & Edith's Diner,38.863736936483875,-77.08237024499364,Diner
La Tingeria,38.89303815503778,-77.08523425517562,Food Truck
Five Guys,38.86862286674958,-77.14536865144395,Fast Food Restaurant
Five Guys,38.89072707075007,-77.08728725408685,Fast Food Restaurant
The Original Pancake House,38.875604264213955,-77.19840281161588,Breakfast Spot
Chick-fil-A,38.878688,-77.111358,Fast Food Restaurant
Jimmy John's,38.894911094202335,-77.19227567948226,Fast Food Restaurant
Chipotle Mexican Grill,38.87056065104985,-77.15308051315981,Mexican Restaurant
Whitlow's on Wilson,38.888637542594964,-77.09308067305106,Sports Bar
Jimmy John's,38.878108044186995,-77.10809269186139,Fast Food Restaurant
Red Robin Gourmet Burgers and Brews,38.870071560591505,-77.15357838009243,Fast Food Restaurant
Metro 29 Diner,38.898034886543726,-77.12273463291413,Diner
Jimmy John's,38.886417,-77.097669,Fast Food Restaurant
Subway,38.8804669367719,-77.10767812640995,Fast Food Restaurant
Subway,38.88009277392145,-77.1727480834324,Fast Food Restaurant
Baja Fresh,38.893588,-77.187354,Fast Food Restaurant
Subway,38.87384382479208,-77.10475202453541,Fast Food Restaurant
Subway,38.8964,-77.10663,Fast Food Restaurant
Burger King,38.86073734536436,-77.09486849606037,Fast Food Restaurant
Subway,38.91912783222616,-77.14984451094733,Fast Food Restaurant
Elevation Burger,38.87990676901274,-77.17631560362918,Burger Joint
Popeyes Louisiana Kitchen,38.856061723472244,-77.11311107987451,Fast Food Restaurant
Boston Market,38.93474090700899,-77.17687153819492,Fast Food Restaurant
All About Burger,38.88358463176857,-77.09976106023801,Fast Food Restaurant
Subway,38.888994,-77.127284,Fast Food Restaurant
Wendy's,38.875986840912425,-77.19700701915372,Fast Food Restaurant
Subway,38.867888446632854,-77.11699607500843,Fast Food Restaurant
Subway,38.86239523851586,-77.08900483621102,Fast Food Restaurant
McDonald's,38.8709947988239,-77.10172958672052,Fast Food Restaurant
Wonk Burger,38.937081,-77.088703,Fast Food Restaurant
Subway,38.86917134904316,-77.14582225023065,Fast Food Restaurant
Wendy's,38.861305,-77.092806,Fast Food Restaurant
McDonald's,38.89463814862439,-77.19101764261723,Fast Food Restaurant
Subway - Ballston,38.88249271735472,-77.11161544035753,Fast Food Restaurant
Taco Bell,38.896594585597455,-77.12867389725798,Fast Food Restaurant
Taco Bell,38.890638520765705,-77.18441134673861,Fast Food Restaurant
McDonald's,38.862621205592845,-77.0885170251131,Fast Food Restaurant
KFC,38.89673123581019,-77.12830249631253,Fast Food Restaurant
Subway,38.93717532418689,-77.08927487731552,Fast Food Restaurant
Subway,38.87569716251294,-77.19809078192918,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.87332862847677,-77.10624283375734,Fast Food Restaurant
Taco Bell,38.891982,-77.082287,Fast Food Restaurant
Flippin' Pizza,38.888433070511674,-77.1807288182596,Pizza Place
Bentley's Falls Church Diner,38.870337688054285,-77.17335215337178,American Restaurant
Subway,38.89032034381355,-77.08370185661693,Fast Food Restaurant
AU – The Tavern,38.93703069589991,-77.08866897155751,Fast Food Restaurant
Wendy's,38.89607959997792,-77.13185951113695,Fast Food Restaurant
Subway,38.88451733059872,-77.0940863222079,Fast Food Restaurant
Subway,38.93546157553342,-77.17964095026753,Fast Food Restaurant
McDonald's,38.891112,-77.185506,Fast Food Restaurant
Subway,38.865001354806374,-77.19691924355124,Fast Food Restaurant
Cafe China,38.920956,-77.153102,Chinese Restaurant
Famous Fagmilia Pizza,38.92686497671627,-77.20071315765381,Fast Food Restaurant
Cafe Tatti,38.93067087096994,-77.17187404632568,Fast Food Restaurant
Jersey Mike's Subs,38.89337217,-77.18713117,Fast Food Restaurant
Burger District,38.8919868,-77.08277,Burger Joint
The Cowboy Cafe South,38.863489,-77.083458,Fast Food Restaurant
Hunan BBQ Express,38.874047999999995,-77.14004200000001,Fast Food Restaurant
Subway Sadwiches and Salads,38.875702,-77.113297,Fast Food Restaurant
Mediterranean Chicken,38.88096117138786,-77.17467427253723,Fast Food Restaurant
Subway,38.89393306434487,-77.18823787601914,Fast Food Restaurant
Subway,38.89688763127446,-77.12595321380633,Fast Food Restaurant
Boston Market,38.861742,-77.0912703,Fast Food Restaurant
Chick-fil-A,38.8644332,-77.2732255,Fast Food Restaurant
Chick-fil-A,38.9247622,-77.2398605,Fast Food Restaurant
Five Guys,38.86696269284378,-77.22713749263613,Fast Food Restaurant
Five Guys,38.91782889906829,-77.21983776329134,Fast Food Restaurant
Chick-fil-A,38.893661575792294,-77.27453557615331,Fast Food Restaurant
Santini's New York Style Deli,38.87919626457213,-77.30302062809409,Italian Restaurant
Anita's New Mexico Style Mexican Food,38.90887573262941,-77.25591098265843,Mexican Restaurant
California Pizza Kitchen,38.917345,-77.221172,Pizza Place
Jimmy John's,38.87849226278891,-77.22807155465478,Fast Food Restaurant
B.GOOD,38.929904,-77.244196,Fast Food Restaurant
Burger 7,38.90227480603381,-77.20461071450332,Burger Joint
Dairy Queen,38.89768593309248,-77.26935356855392,Fast Food Restaurant
China Express,38.930412,-77.237936,Chinese Restaurant
Jimmy John's,38.92079703499223,-77.23463899622337,Fast Food Restaurant
Dairy Queen,38.917588,-77.221738,Fast Food Restaurant
